L,environment_id,environment_seed,samples,replica_1_mean,replica_2_mean,mean_height,conditional_variance,replica_1_variance,replica_2_variance,replica_1_ess,replica_2_ess,start_gap,standardized_start_gap,minimum_pair_swap_acceptance,target_exchange_acceptance
2,48,3564204126993266215,2000,0.1,0.104,0.10200000000000001,0.40819609804902457,0.3901950975487744,0.4053866933466729,2000.0,1950.1508663940285,-0.00399999999999999,0.19926109560296382,0.8717142857142857,0.9754285714285714
2,49,1425580827690003945,2000,-0.008,-0.016,-0.012,0.047991995997998915,0.031951975987994014,0.06377588794397203,1336.012498008698,1338.7132761109517,0.008,0.9457320760934527,0.8705714285714286,0.9685714285714285
2,50,2439011098518677536,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.8382857142857143,0.9817142857142858
2,51,5697189617753370040,2000,0.01,0.006,0.008,0.03200800400200101,0.03991995997998999,0.023975987993996997,2000.0,2000.0,0.004,0.707682294705229,0.8097142857142857,0.9777142857142858
2,52,7782557638336321625,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.8465714285714285,0.9797142857142858
2,53,15277900226520664737,2000,-0.004,-0.002,-0.003,0.012004002001000507,0.01599199599799899,0.008000000000000009,2000.0,2000.0,-0.002,0.5774465664581113,0.7885714285714286,0.9788571428571429
2,54,11252975053233234074,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.856,0.9774285714285714
2,55,6458138186558408672,2000,2.162,2.186,2.174,4.089756878439222,4.08779989994997,4.047427713856924,1318.1009617043462,1499.152460142066,-0.02400000000000002,0.3151058198408606,0.8777142857142857,0.9717142857142858
2,56,7005692776000400354,2000,0.06,0.07,0.065,0.26008004002001034,0.23651825912956467,0.27523761880940445,1861.4964730783777,2000.0,-0.010000000000000009,0.6146699031694594,0.8968571428571429,0.9682857142857143
2,57,18269917364268815200,2000,0.004,0.0,0.002,0.007995997998999506,0.01599199599799901,0.0,2000.0,2000.0,0.004,1.414567425399369,0.8577142857142858,0.9728571428571429
2,58,14591077346762218869,2000,0.0,0.004,0.002,0.007995997998999506,0.0,0.01599199599799901,2000.0,2000.0,-0.004,1.414567425399369,0.8014285714285714,0.9808571428571429
2,59,16623558255996772727,2000,-0.002,-0.002,-0.002,0.0080040020010005,0.008000000000000004,0.008000000000000005,2000.0,2000.0,0.0,0.0,0.9157142857142857,0.9702857142857143
2,60,4697546374334961470,2000,-0.022,-0.01,-0.016,0.06395997998999503,0.08755977988994502,0.03991995997999,2000.0,2000.0,-0.011999999999999999,1.503057723525159,0.882,0.9748571428571429
2,61,18242555095560972628,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.8794285714285714,0.972
2,62,12386845426767845231,2000,0.438,0.432,0.435,1.5887763881940957,1.5609364682341185,1.5421470735367673,846.5308228129026,1024.8710379121376,0.006000000000000005,0.10368518780258609,0.8514285714285714,0.9811428571428571
2,63,7588351857081764211,2000,0.014,0.01,0.012,0.07202801400700351,0.0878479239619811,0.05592796398199098,2000.0,2000.0,0.004,0.4717717809074543,0.8522857142857143,0.9765714285714285
2,64,11402664232020775766,2000,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.816,0.9788571428571429
4,1,17282016616865581245,2000,0.532,0.436,0.484,2.132458229114559,2.294123061530765,2.162985492746372,1540.3916054219787,1470.5892436331974,0.09600000000000003,1.764473154394445,0.7133333333333334,0.9293333333333333
4,2,5886055161830666488,2000,0.032,0.036,0.034,0.13606003001500758,0.12703951975987984,0.14277538769384687,532.955107128273,650.2502832952209,-0.003999999999999997,0.1869203692787139,0.682,0.946
