model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
uniform,1,16,64,8,6000,-0.031,-0.0185,0.4853459327,0.4731206427,0.4972352333,0.4942542507,0.4773294299,0.5117046984,-0.008908318053,-0.02150242263,0.003271041007
uniform,1,16,128,16,6000,-0.01883333333,-0.0305,0.5586172973,0.5449932381,0.5726751288,0.5668597544,0.5471694866,0.5865054759,-0.008242457076,-0.02214952075,0.005787791715
uniform,1,16,256,32,6000,-0.01066666667,-0.03266666667,0.6123449464,0.5973232643,0.6279255362,0.620528088,0.5990983567,0.6425936059,-0.008183141635,-0.0232727788,0.006651552342
uniform,1,16,512,64,5000,-0.0284,-0.0448,0.6999331866,0.6810601055,0.718802407,0.6792013603,0.6529508742,0.7064009307,0.02073182637,0.001231476295,0.04010469894
uniform,1,16,768,96,4000,-0.01225,-0.006,0.7172112716,0.6955274405,0.7387499883,0.7245366029,0.6942160267,0.755220484,-0.007325331333,-0.02909475806,0.01485303513
uniform,1,16,1024,128,3000,-0.041,-0.01133333333,0.7661840058,0.7396256155,0.7930615316,0.773317717,0.7340344073,0.8116547016,-0.007133711237,-0.03437243526,0.02105669668
uniform,1,16,1536,192,1600,-0.026875,-0.006875,0.8032422608,0.7646367652,0.842262327,0.8196873046,0.7636450174,0.8751695151,-0.01644504378,-0.05523487336,0.02313990189
uniform,1,16,2048,256,1000,0.002,-0.033,0.8347882883,0.7821530781,0.8863439565,0.8247122122,0.7514992993,0.9000800926,0.01007607608,-0.04111674174,0.0600534034
uniform,1,16,2560,320,400,0.0525,-0.0125,0.8381390977,0.7567316729,0.9200487939,0.8550250627,0.7490567043,0.9639598997,-0.01688596491,-0.09729354637,0.06438267544
uniform,1,16,3072,384,300,-0.07,-0.05,0.9126755853,0.807824136,1.023625557,0.8459531773,0.7207302118,0.9777139075,0.06672240803,-0.04107079153,0.18612068
uniform,1,16,4096,512,150,-0.08,-0.04,0.9288590604,0.780848434,1.079754474,0.8448322148,0.6640699105,1.034119128,0.08402684564,-0.06729306488,0.2346375839
uniform,1,16,5120,640,80,-0.025,-0.05,0.9477848101,0.7411392405,1.151505142,0.860443038,0.6123417722,1.113844937,0.08734177215,-0.1316495253,0.3224723101
uniform,1,16,6144,768,40,-0.025,0.125,1.325,0.8397355769,1.786538462,1.296153846,0.7384615385,1.85869391,0.02884615385,-0.3391185897,0.3897435897
uniform,1,8,32,8,6000,-0.05466666667,-0.05833333333,0.4888858699,0.4773110564,0.500340124,0.4870744569,0.4701967689,0.5039702634,0.001811413013,-0.01064491374,0.01417526115
uniform,1,8,64,16,6000,-0.05083333333,-0.048,0.5608994694,0.5476903838,0.5743177856,0.5535049036,0.5343395743,0.5728424182,0.007394565761,-0.00680427988,0.02150770267
uniform,1,8,128,32,6000,-0.0335,-0.04783333333,0.6310667056,0.6158310482,0.6461235998,0.6275018614,0.6053447196,0.6498506123,0.003564844141,-0.01228383064,0.01933498916
uniform,1,8,256,64,6000,-0.054,-0.05783333333,0.6917349419,0.6744606674,0.708913687,0.6908577957,0.6659440948,0.7162032481,0.000877146191,-0.01697428877,0.01865887162
uniform,1,8,512,128,5000,-0.0602,-0.055,0.7302215243,0.7105146829,0.7502301945,0.7275319864,0.6995332507,0.7570439573,0.002689537908,-0.01808394679,0.02325456891
uniform,1,8,768,192,4000,-0.02575,-0.04125,0.7880146912,0.7639054631,0.8112627571,0.8015802701,0.7674497687,0.8350580083,-0.01356557889,-0.03734868873,0.0105326566
uniform,1,8,1024,256,3000,-0.04033333333,-0.065,0.825015783,0.7952823886,0.8533373805,0.7869580971,0.7467173502,0.8268458097,0.0380576859,0.007974574858,0.06837894576
uniform,1,8,1536,384,1600,-0.023125,-0.001875,0.8909126798,0.8486332522,0.9331959623,0.8771974672,0.8168903074,0.9383433396,0.01371521263,-0.03108978268,0.05741529862
uniform,1,8,2048,512,1000,-0.05,-0.055,0.8756131131,0.8233857983,0.9286010135,0.8993868869,0.8183097097,0.9839525526,-0.02377377377,-0.07948816316,0.03213335836
uniform,1,8,2560,640,400,-0.055,-0.025,0.8778696742,0.7931662751,0.9654358553,0.9393984962,0.8067019893,1.083703321,-0.06152882206,-0.1530090852,0.02490679825
uniform,1,8,3072,768,300,0.02333333333,-0.04666666667,0.920039019,0.8181863155,1.02246558,0.8721237458,0.7374505295,1.010508222,0.04791527313,-0.04983361204,0.1473160535
uniform,1,8,4096,1024,150,-0.18,-0.12,0.9529530201,0.8055682327,1.0885934,0.880738255,0.687360179,1.078865213,0.0722147651,-0.07847986577,0.220852349
